id,split,label,challenge,n_sets,min_pages,max_pages,has_sentence_only_set,modality_summary,set_pages,strict_multi_article,lenient_multi_article,has_sentence_only_multi_page_set
16717,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
69646,train,SUPPORTS,Multi-hop Reasoning,1,2,2,0,mixed,2,1,1,0
21098,train,SUPPORTS,Other,2,1,1,0,table-only|mixed,1|1,0,0,0
4075,train,REFUTES,Other,2,1,1,0,table-only|table-only,1|1,0,0,0
13118,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
58991,train,SUPPORTS,Numerical Reasoning,1,1,1,0,table-only,1,0,0,0
51621,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
35973,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
26635,train,SUPPORTS,Combining Tables and Text,1,2,2,0,mixed,2,1,1,0
79790,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
69100,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
61160,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
63306,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
37178,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
15670,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
21082,train,REFUTES,Combining Tables and Text,1,1,1,0,table-only,1,0,0,0
94015,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
23638,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
71961,train,REFUTES,Numerical Reasoning,1,1,1,1,sentence-only,1,0,0,0
91810,train,REFUTES,Numerical Reasoning,1,1,1,0,table-only,1,0,0,0
52168,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
2805,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
17852,train,SUPPORTS,Multi-hop Reasoning,1,1,1,1,sentence-only,1,0,0,0
50249,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
77643,train,REFUTES,Numerical Reasoning,1,1,1,0,table-only,1,0,0,0
49671,train,REFUTES,Entity Disambiguation,1,1,1,0,mixed,1,0,0,0
15417,train,SUPPORTS,Multi-hop Reasoning,1,2,2,0,mixed,2,1,1,0
32473,train,REFUTES,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
43158,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
34418,train,REFUTES,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
9941,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
41879,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
45653,train,REFUTES,Other,2,1,1,1,sentence-only|table-only,1|1,0,0,0
8610,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
85601,train,SUPPORTS,Multi-hop Reasoning,1,1,1,1,sentence-only,1,0,0,0
90647,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
85873,train,SUPPORTS,Multi-hop Reasoning,1,2,2,0,mixed,2,1,1,0
38639,train,SUPPORTS,Multi-hop Reasoning,1,2,2,1,sentence-only,2,1,1,1
21815,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
56753,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
14678,train,SUPPORTS,Multi-hop Reasoning,1,2,2,1,sentence-only,2,1,1,1
63264,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
83551,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
73631,train,REFUTES,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
46120,train,NOT ENOUGH INFO,Multi-hop Reasoning,1,2,2,1,sentence-only,2,1,1,1
3335,train,REFUTES,Other,1,1,1,0,mixed,1,0,0,0
92789,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
78922,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
35177,train,REFUTES,Other,1,1,1,0,mixed,1,0,0,0
67999,train,SUPPORTS,Multi-hop Reasoning,1,2,2,0,mixed,2,1,1,0
33381,train,SUPPORTS,Multi-hop Reasoning,1,2,2,0,mixed,2,1,1,0
66360,train,SUPPORTS,Multi-hop Reasoning,1,2,2,1,sentence-only,2,1,1,1
35125,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
5110,train,SUPPORTS,Multi-hop Reasoning,1,1,1,0,mixed,1,0,0,0
10118,train,SUPPORTS,Multi-hop Reasoning,1,2,2,1,sentence-only,2,1,1,1
89275,train,SUPPORTS,Combining Tables and Text,1,1,1,0,table-only,1,0,0,0
11079,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
70469,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
36500,train,SUPPORTS,Multi-hop Reasoning,1,2,2,1,sentence-only,2,1,1,1
37280,train,REFUTES,Multi-hop Reasoning,1,1,1,0,table-only,1,0,0,0
68735,train,SUPPORTS,Multi-hop Reasoning,1,2,2,0,mixed,2,1,1,0
49309,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
85611,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
48664,train,NOT ENOUGH INFO,Multi-hop Reasoning,1,3,3,0,mixed,3,1,1,0
85013,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
43380,train,SUPPORTS,Entity Disambiguation,1,1,1,1,sentence-only,1,0,0,0
1818,train,SUPPORTS,Multi-hop Reasoning,1,2,2,1,sentence-only,2,1,1,1
15582,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
26945,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
32614,train,SUPPORTS,Multi-hop Reasoning,1,2,2,1,sentence-only,2,1,1,1
34565,train,SUPPORTS,Multi-hop Reasoning,1,1,1,1,sentence-only,1,0,0,0
68088,train,SUPPORTS,Other,1,1,1,0,mixed,1,0,0,0
33372,train,SUPPORTS,Search terms not in claim,1,2,2,1,sentence-only,2,1,1,1
70541,train,SUPPORTS,Numerical Reasoning,1,1,1,0,table-only,1,0,0,0
37393,train,SUPPORTS,Multi-hop Reasoning,1,2,2,0,mixed,2,1,1,0
91766,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
49271,train,SUPPORTS,Combining Tables and Text,1,2,2,0,mixed,2,1,1,0
67944,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
65030,train,REFUTES,Entity Disambiguation,1,1,1,1,sentence-only,1,0,0,0
70078,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
23058,train,SUPPORTS,Multi-hop Reasoning,1,2,2,0,mixed,2,1,1,0
28847,train,SUPPORTS,Multi-hop Reasoning,1,2,2,1,sentence-only,2,1,1,1
59849,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
56170,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
6736,train,REFUTES,Numerical Reasoning,2,1,2,0,mixed|table-only,2|1,0,1,0
60336,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
86036,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
79624,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
89003,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
14995,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
34188,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
56652,train,SUPPORTS,Numerical Reasoning,1,1,1,0,table-only,1,0,0,0
86215,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
41162,train,SUPPORTS,Entity Disambiguation,1,1,1,1,sentence-only,1,0,0,0
70055,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
58289,train,SUPPORTS,Multi-hop Reasoning,1,2,2,0,mixed,2,1,1,0
18998,train,SUPPORTS,Combining Tables and Text,1,2,2,0,mixed,2,1,1,0
22800,train,SUPPORTS,Multi-hop Reasoning,1,3,3,0,mixed,3,1,1,0
47336,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
94205,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
50149,train,SUPPORTS,Multi-hop Reasoning,1,2,2,0,mixed,2,1,1,0
62761,train,SUPPORTS,Multi-hop Reasoning,1,2,2,0,mixed,2,1,1,0
10655,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
31534,train,SUPPORTS,Multi-hop Reasoning,1,5,5,1,sentence-only,5,1,1,1
73264,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
5844,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
24913,train,SUPPORTS,Other,2,1,1,0,table-only|mixed,1|1,0,0,0
54579,train,REFUTES,Other,3,1,1,1,sentence-only|sentence-only|table-only,1|1|1,0,0,0
68287,train,SUPPORTS,Other,1,2,2,1,sentence-only,2,1,1,1
88889,train,NOT ENOUGH INFO,Other,1,1,1,1,sentence-only,1,0,0,0
71937,train,SUPPORTS,Numerical Reasoning,1,1,1,0,table-only,1,0,0,0
51932,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
25029,train,SUPPORTS,Multi-hop Reasoning,1,1,1,0,mixed,1,0,0,0
13404,train,SUPPORTS,Multi-hop Reasoning,1,1,1,0,mixed,1,0,0,0
37602,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
22098,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
29466,train,SUPPORTS,Multi-hop Reasoning,1,1,1,0,table-only,1,0,0,0
87203,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
14988,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
61522,train,REFUTES,Other,2,1,1,1,sentence-only|table-only,1|1,0,0,0
50317,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
56464,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
84624,train,SUPPORTS,Multi-hop Reasoning,1,2,2,0,mixed,2,1,1,0
27385,train,REFUTES,Multi-hop Reasoning,1,2,2,0,mixed,2,1,1,0
73924,train,SUPPORTS,Multi-hop Reasoning,2,1,2,1,sentence-only|table-only,2|1,0,1,1
89409,train,SUPPORTS,Combining Tables and Text,1,1,1,0,table-only,1,0,0,0
11809,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
45347,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
70398,train,REFUTES,Numerical Reasoning,1,1,1,0,table-only,1,0,0,0
95614,train,SUPPORTS,Combining Tables and Text,2,1,1,0,table-only|mixed,1|1,0,0,0
23537,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
72487,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
90503,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
32253,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
35151,train,REFUTES,Multi-hop Reasoning,1,1,1,0,mixed,1,0,0,0
88068,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
39477,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
44042,train,SUPPORTS,Multi-hop Reasoning,1,2,2,1,sentence-only,2,1,1,1
42503,train,SUPPORTS,Multi-hop Reasoning,1,2,2,1,sentence-only,2,1,1,1
79250,train,REFUTES,Numerical Reasoning,2,1,1,0,table-only|table-only,1|1,0,0,0
9404,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
91308,train,REFUTES,Combining Tables and Text,1,2,2,0,mixed,2,1,1,0
34238,train,REFUTES,Numerical Reasoning,1,2,2,0,mixed,2,1,1,0
42026,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
49920,train,REFUTES,Other,2,1,1,1,sentence-only|table-only,1|1,0,0,0
76546,train,SUPPORTS,Multi-hop Reasoning,1,2,2,1,sentence-only,2,1,1,1
60180,train,REFUTES,Other,2,1,1,1,sentence-only|table-only,1|1,0,0,0
24988,train,REFUTES,Multi-hop Reasoning,1,1,1,1,sentence-only,1,0,0,0
39978,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
58502,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
57014,train,REFUTES,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
51107,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
58820,train,SUPPORTS,Multi-hop Reasoning,1,2,2,1,sentence-only,2,1,1,1
32979,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
21657,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
47881,train,SUPPORTS,Multi-hop Reasoning,1,2,2,0,mixed,2,1,1,0
2143,train,REFUTES,Other,3,1,1,1,sentence-only|table-only|sentence-only,1|1|1,0,0,0
26743,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
43898,train,REFUTES,Numerical Reasoning,1,1,1,0,table-only,1,0,0,0
89144,train,SUPPORTS,Multi-hop Reasoning,1,2,2,1,sentence-only,2,1,1,1
11378,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
95575,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
83772,train,REFUTES,Numerical Reasoning,1,1,1,0,table-only,1,0,0,0
55555,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
28243,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
57063,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
76280,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
7416,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
94707,train,REFUTES,Multi-hop Reasoning,1,2,2,1,sentence-only,2,1,1,1
32902,train,SUPPORTS,Other,2,2,2,1,sentence-only|mixed,2|2,1,1,1
74811,train,SUPPORTS,Multi-hop Reasoning,1,2,2,1,sentence-only,2,1,1,1
89996,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
68360,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
63202,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
68601,train,SUPPORTS,Multi-hop Reasoning,1,2,2,1,sentence-only,2,1,1,1
9597,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
17464,train,SUPPORTS,Multi-hop Reasoning,1,2,2,0,mixed,2,1,1,0
46285,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
67762,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
20410,train,SUPPORTS,Combining Tables and Text,1,2,2,0,mixed,2,1,1,0
45261,train,SUPPORTS,Multi-hop Reasoning,1,2,2,0,mixed,2,1,1,0
48103,train,REFUTES,Numerical Reasoning,1,1,1,0,table-only,1,0,0,0
44033,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
43124,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
73058,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
18791,train,REFUTES,Numerical Reasoning,1,1,1,0,table-only,1,0,0,0
23440,train,REFUTES,Multi-hop Reasoning,1,3,3,0,mixed,3,1,1,0
12553,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
69854,train,SUPPORTS,Multi-hop Reasoning,1,2,2,0,mixed,2,1,1,0
7272,train,SUPPORTS,Multi-hop Reasoning,1,2,2,0,mixed,2,1,1,0
69481,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
23608,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
56166,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
87309,train,SUPPORTS,Multi-hop Reasoning,1,1,1,0,mixed,1,0,0,0
5959,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
38673,train,SUPPORTS,Multi-hop Reasoning,1,2,2,1,sentence-only,2,1,1,1
38774,train,SUPPORTS,Other,1,1,1,0,mixed,1,0,0,0
18663,train,SUPPORTS,Entity Disambiguation,1,1,1,1,sentence-only,1,0,0,0
16374,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
39592,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
89039,train,SUPPORTS,Combining Tables and Text,1,2,2,0,mixed,2,1,1,0
3661,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
37351,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
15850,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
68057,train,SUPPORTS,Multi-hop Reasoning,1,2,2,0,mixed,2,1,1,0
76046,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
89226,train,SUPPORTS,Numerical Reasoning,1,1,1,0,table-only,1,0,0,0
7092,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
36069,train,REFUTES,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
64133,train,SUPPORTS,Other,1,1,1,0,mixed,1,0,0,0
58237,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
39358,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
44986,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
53570,train,REFUTES,Other,2,1,1,1,sentence-only|table-only,1|1,0,0,0
86909,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
26025,train,SUPPORTS,Multi-hop Reasoning,1,2,2,1,sentence-only,2,1,1,1
69943,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
31284,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
15292,train,REFUTES,Entity Disambiguation,2,1,1,1,table-only|sentence-only,1|1,0,0,0
19329,train,SUPPORTS,Numerical Reasoning,1,2,2,0,mixed,2,1,1,0
74669,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
43479,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
57188,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
25005,train,SUPPORTS,Multi-hop Reasoning,1,2,2,0,mixed,2,1,1,0
26239,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
29550,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
36119,train,NOT ENOUGH INFO,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
45759,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
23733,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
65626,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
48653,train,SUPPORTS,Other,2,1,1,1,sentence-only|table-only,1|1,0,0,0
80801,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
49773,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
19059,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
70543,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
75253,train,REFUTES,Numerical Reasoning,1,1,1,1,sentence-only,1,0,0,0
80348,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
71527,train,REFUTES,Other,3,1,1,1,sentence-only|sentence-only|sentence-only,1|1|1,0,0,0
80120,train,REFUTES,Other,2,1,1,0,table-only|table-only,1|1,0,0,0
93162,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
61609,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
7304,train,SUPPORTS,Multi-hop Reasoning,1,2,2,0,mixed,2,1,1,0
82951,train,REFUTES,Numerical Reasoning,1,1,1,1,sentence-only,1,0,0,0
92676,train,SUPPORTS,Entity Disambiguation,1,1,1,1,sentence-only,1,0,0,0
49204,train,NOT ENOUGH INFO,Multi-hop Reasoning,1,3,3,1,sentence-only,3,1,1,1
88013,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
64911,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
69447,train,REFUTES,Numerical Reasoning,1,1,1,0,mixed,1,0,0,0
60034,train,SUPPORTS,Multi-hop Reasoning,1,2,2,0,mixed,2,1,1,0
10080,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
80018,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
91184,train,REFUTES,Other,2,1,2,1,table-only|sentence-only,1|2,0,1,1
87474,train,REFUTES,Other,2,1,1,1,sentence-only|table-only,1|1,0,0,0
66795,train,REFUTES,Multi-hop Reasoning,1,2,2,1,sentence-only,2,1,1,1
78689,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
41365,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
67279,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
88561,train,SUPPORTS,Other,1,1,1,0,mixed,1,0,0,0
82977,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
76382,train,SUPPORTS,Multi-hop Reasoning,1,2,2,1,sentence-only,2,1,1,1
14983,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
95064,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
8715,train,SUPPORTS,Numerical Reasoning,1,1,1,0,table-only,1,0,0,0
66886,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
13523,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
39129,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
57770,train,REFUTES,Multi-hop Reasoning,2,1,2,1,table-only|sentence-only,1|2,0,1,1
69808,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
17575,train,SUPPORTS,Multi-hop Reasoning,1,2,2,0,mixed,2,1,1,0
73775,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
63458,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
30406,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
77068,train,SUPPORTS,Multi-hop Reasoning,1,1,1,1,sentence-only,1,0,0,0
91338,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
86711,train,REFUTES,Numerical Reasoning,1,1,1,0,table-only,1,0,0,0
14482,train,SUPPORTS,Combining Tables and Text,2,1,1,0,mixed|table-only,1|1,0,0,0
20442,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
70241,train,REFUTES,Numerical Reasoning,1,1,1,0,table-only,1,0,0,0
56902,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
8078,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
69601,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
62444,train,REFUTES,Numerical Reasoning,1,1,1,0,table-only,1,0,0,0
20254,train,SUPPORTS,Other,1,1,1,0,mixed,1,0,0,0
52326,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
12099,train,SUPPORTS,Entity Disambiguation,1,1,1,1,sentence-only,1,0,0,0
26479,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
62535,train,REFUTES,Other,2,1,1,1,table-only|sentence-only,1|1,0,0,0
75749,train,SUPPORTS,Numerical Reasoning,1,1,1,0,table-only,1,0,0,0
83849,train,REFUTES,Numerical Reasoning,1,1,1,0,mixed,1,0,0,0
49981,train,REFUTES,Search terms not in claim,1,1,1,1,sentence-only,1,0,0,0
61518,train,SUPPORTS,Other,1,2,2,0,mixed,2,1,1,0
77122,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
20468,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
57330,train,SUPPORTS,Multi-hop Reasoning,1,1,1,1,sentence-only,1,0,0,0
45911,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
77871,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
32836,train,REFUTES,Other,2,1,1,1,table-only|sentence-only,1|1,0,0,0
40496,train,NOT ENOUGH INFO,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
50885,train,SUPPORTS,Multi-hop Reasoning,1,2,2,0,mixed,2,1,1,0
80685,train,SUPPORTS,Numerical Reasoning,1,1,1,0,table-only,1,0,0,0
75318,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
13943,train,SUPPORTS,Entity Disambiguation,1,1,1,1,sentence-only,1,0,0,0
86572,train,SUPPORTS,Combining Tables and Text,1,2,2,0,mixed,2,1,1,0
95448,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
76309,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
64835,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
49312,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
29488,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
7658,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
64116,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
92190,train,SUPPORTS,Multi-hop Reasoning,1,2,2,1,sentence-only,2,1,1,1
56502,train,REFUTES,Numerical Reasoning,1,1,1,0,table-only,1,0,0,0
26065,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
71643,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
33434,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
52794,train,REFUTES,Numerical Reasoning,1,1,1,0,table-only,1,0,0,0
69051,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
55455,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
27894,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
47838,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
57848,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
93336,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
34780,train,SUPPORTS,Multi-hop Reasoning,1,2,2,1,sentence-only,2,1,1,1
88806,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
20773,train,SUPPORTS,Multi-hop Reasoning,1,2,2,0,mixed,2,1,1,0
54568,train,SUPPORTS,Multi-hop Reasoning,1,2,2,0,mixed,2,1,1,0
23970,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
39386,train,SUPPORTS,Other,2,1,1,1,sentence-only|table-only,1|1,0,0,0
61674,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
5725,train,SUPPORTS,Multi-hop Reasoning,1,2,2,1,sentence-only,2,1,1,1
28133,train,SUPPORTS,Numerical Reasoning,1,1,1,0,table-only,1,0,0,0
83116,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
39508,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
51256,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
18656,train,REFUTES,Numerical Reasoning,1,1,1,0,table-only,1,0,0,0
69203,train,REFUTES,Numerical Reasoning,1,1,1,0,list-only,1,0,0,0
29713,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
44989,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
35069,train,REFUTES,Numerical Reasoning,1,1,1,0,table-only,1,0,0,0
50594,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
7245,train,REFUTES,Numerical Reasoning,1,1,1,0,table-only,1,0,0,0
5919,train,SUPPORTS,Numerical Reasoning,1,1,1,0,mixed,1,0,0,0
870,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
